id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
1205,357329,3,2.3,894,4993,1.0,0,0,5,6,888,6,1931,0,98006,47.836683,0.0,1015,5030,20231221T000000
1206,356088,5,2.7,561,6449,3.0,0,1,3,8,446,115,1970,0,98002,47.300801,0.0,624,6310,20230622T000000
1207,244701,2,2.7,221,2939,2.0,0,0,5,6,205,16,1973,1986,98003,47.230874,0.0,262,2563,20231204T000000
1208,250564,4,2.0,1585,6140,2.0,0,4,2,6,1169,416,2022,0,98004,47.69031,0.0,1683,5888,20230429T000000
1209,139609,2,1.9,1759,0,1.0,0,3,4,6,1639,120,1965,0,98003,47.381671,0.0,1796,0,20230814T000000
1210,612436,5,1.3,1494,20445,2.0,0,0,1,7,1261,233,1909,1914,98002,47.498553,0.0,1372,19631,20230623T000000
1211,163420,5,2.1,2994,35541,1.5,0,0,5,6,2868,126,1998,0,98003,47.435552,0.0,2487,36865,20230509T000000
1212,246064,6,1.3,2982,16478,1.0,0,1,5,6,2277,705,1920,0,98001,47.237478,0.0,3122,17195,20230706T000000
1213,242238,6,3.3,1732,837,1.5,0,2,1,6,1561,171,1939,0,98002,47.484601,0.0,1723,749,20230304T000000
1214,484238,2,3.9,564,8572,2.5,0,3,1,6,527,37,1941,0,98005,47.752983,0.0,622,7147,20231001T000000
1215,305757,4,3.9,1546,10411,2.0,0,2,3,7,1176,370,1971,0,98001,47.700627,0.0,1491,11428,20230327T000000
1216,537161,2,3.6,1520,4824,1.5,0,4,5,8,1437,83,1945,0,98003,47.546359,0.0,1815,4879,20230729T000000
1217,248976,5,2.8,1474,23601,1.0,0,4,5,8,1455,19,1981,0,98005,47.722454,0.0,1413,23054,20230712T000000
1218,391849,5,3.1,1441,23102,2.0,0,2,2,7,1275,166,1972,0,98006,47.288096,0.0,1344,19679,20230826T000000
1219,224697,3,1.9,1477,3445,2.0,0,1,2,7,1381,96,2017,0,98001,47.434909,0.0,1696,3327,20230120T000000
1220,671772,6,2.9,1690,22250,2.0,1,1,5,7,1453,237,1940,1974,98006,47.579161,0.0,1619,25081,20230701T000000
1221,171860,3,2.4,1491,30268,2.0,0,1,2,7,1311,180,1993,0,98004,47.473917,0.0,1712,31253,20230217T000000
1222,396473,1,2.4,2166,34025,1.5,0,3,5,8,1524,642,1903,1904,98001,47.450635,0.0,1756,28458,20230816T000000
1223,445066,5,3.3,2288,43652,2.0,0,4,4,7,1961,327,1998,2022,98005,47.259871,0.0,2464,40723,20230223T000000
1224,412069,3,1.8,1271,5980,1.5,0,4,3,8,1109,162,1913,0,98006,47.083732,0.0,1053,7127,20230412T000000
1225,322206,2,2.0,3016,43242,2.5,0,4,2,6,2717,299,1913,1945,98004,47.663573,0.0,2591,44011,20230330T000000
1226,330526,6,3.8,1215,11457,2.0,0,3,5,8,912,303,1952,0,98006,47.548644,0.0,1312,10478,20230524T000000
1227,356571,6,1.2,705,9075,1.5,0,4,2,7,544,161,2011,2022,98003,47.6804,0.0,645,10575,20230528T000000
1228,327949,4,2.5,2304,18270,1.5,0,2,3,6,2135,169,2000,0,98002,47.412553,0.0,2037,17071,20230818T000000
1229,494581,2,3.7,1346,9179,2.5,0,0,4,8,1009,337,1983,0,98006,47.357444,0.0,1508,10023,20231030T000000
1230,681578,4,2.8,2257,18990,1.0,0,3,1,6,1861,396,1928,0,98003,47.50131,0.0,2659,16310,20230907T000000
1231,266376,3,2.6,77,1799,1.5,0,0,1,5,59,18,1922,0,98002,47.67084,0.0,68,1551,20230813T000000
1232,144529,1,1.7,3113,12612,2.0,0,2,2,8,2688,425,2019,0,98002,47.45371,0.0,2885,12921,20230610T000000
1233,336757,2,2.0,2537,27855,1.5,0,1,5,7,2527,10,2010,0,98005,47.660357,0.0,2754,24956,20230617T000000
1234,736956,2,3.6,799,14429,2.0,0,1,3,6,763,36,1984,2010,98004,47.298738,0.0,899,11827,20230420T000000
1235,229448,2,2.7,816,16415,1.0,0,1,4,7,637,179,1930,0,98004,47.467711,0.0,978,19215,20230918T000000
1236,595867,4,2.5,3337,19752,2.0,0,3,4,8,2704,633,1995,2000,98001,47.485977,0.0,3034,16243,20230622T000000
1237,601655,3,1.3,1410,26706,1.0,0,1,4,7,1375,35,2004,0,98003,47.745278,0.0,1441,29028,20231024T000000
1238,266961,2,1.0,1332,0,1.0,0,3,1,9,1291,41,1970,0,98005,47.541525,0.0,1137,0,20230831T000000
1239,435347,2,3.9,187,20845,2.5,0,3,3,6,139,48,1976,2019,98006,47.849216,0.0,174,24459,20230728T000000
1240,594259,6,2.1,1719,12318,2.0,0,0,1,5,1630,89,1960,0,98003,47.230463,0.0,1406,14712,20230831T000000
1241,293130,1,2.8,1817,16666,1.5,0,1,2,6,1434,383,1922,0,98006,47.525984,0.0,1606,15568,20230911T000000
1242,319462,6,1.2,2572,25599,1.5,0,4,4,5,2219,353,1907,1920,98006,47.53588,0.0,2578,26531,20230323T000000
1243,262747,6,3.0,880,3058,2.0,0,1,3,9,617,263,1975,0,98006,47.624019,0.0,761,3391,20230131T000000
1244,197786,1,3.8,783,4873,2.0,1,1,4,7,782,1,1999,0,98001,47.337328,0.0,904,4138,20230104T000000
1245,252608,3,2.7,2360,0,3.0,0,1,1,9,2190,170,1915,1929,98001,47.836889,0.0,2558,0,20230713T000000
1246,166408,6,1.4,2805,9508,3.0,0,4,1,7,2166,639,1925,1942,98005,47.502593,0.0,2275,11052,20230225T000000
1247,355112,3,2.7,743,28304,2.0,0,4,1,6,672,71,1928,1969,98001,47.282586,0.0,854,24664,20230918T000000
1248,234504,6,3.3,2865,13794,1.5,0,3,4,5,2257,608,1992,2022,98005,47.496795,0.0,3412,15662,20230322T000000
1249,385067,5,2.2,2030,1598,1.5,0,4,3,7,1475,555,1905,0,98001,47.437368,0.0,2031,1352,20230223T000000
1250,116615,1,3.6,2873,10143,2.0,0,3,3,8,2377,496,1936,0,98004,48.056647,0.0,2659,10420,20230406T000000
1251,399632,6,2.9,1943,121,1.0,0,0,2,7,1717,226,1932,1957,98005,47.709989,0.0,1759,113,20231215T000000
1252,475029,5,3.7,0,3748,1.5,0,3,4,5,0,0,1994,0,98004,47.509932,0.0,0,3705,20231202T000000
1253,50939,4,2.9,1878,18888,1.0,0,1,2,8,1606,272,1945,0,98004,47.477617,0.0,1871,17381,20230914T000000
1254,406108,5,1.4,2848,3261,1.0,1,2,2,8,2433,415,1960,0,98005,47.690211,0.0,2335,2948,20230723T000000
1255,534150,2,1.9,1285,26126,1.0,0,2,2,6,1141,144,1940,1989,98003,47.699772,0.0,1286,28666,20230730T000000
1256,168553,6,1.6,1689,14288,1.5,0,1,2,6,1306,383,1917,0,98002,46.91769,0.0,1521,12705,20231125T000000
1257,600885,5,3.7,1859,15855,2.0,0,3,1,5,1312,547,2001,0,98001,47.628599,0.0,1841,15274,20231113T000000
1258,412852,3,3.3,0,12216,1.5,0,1,2,8,0,0,2010,0,98006,47.505593,0.0,0,11114,20230506T000000
1259,244248,4,3.0,3337,22728,1.5,0,4,3,7,2734,603,1994,2022,98001,47.237771,0.0,3076,20351,20230107T000000
1260,341634,6,1.9,1278,22831,1.0,0,3,2,4,1138,140,1915,1963,98006,47.676043,0.0,1251,23991,20230505T000000
1261,433749,2,1.6,2404,18350,2.0,0,1,1,6,2353,51,2003,0,98003,47.949238,0.0,2379,15013,20230928T000000
1262,361400,5,3.3,1930,20647,1.5,0,4,5,8,1468,462,1950,0,98002,47.611359,0.0,2187,23032,20230418T000000
1263,430813,4,2.4,3006,12879,2.0,0,4,5,7,2724,282,1936,1980,98003,47.720086,0.0,3205,13117,20230917T000000
1264,211898,6,1.7,2324,20422,3.0,0,3,5,6,1694,630,1913,1953,98002,47.860824,0.0,2261,23104,20231115T000000
1265,375404,4,2.8,1812,11621,1.0,0,0,4,7,1372,440,2002,0,98005,47.333948,0.0,2105,10286,20230311T000000
1266,137942,2,1.1,1285,15022,1.5,0,0,3,6,1095,190,1967,1978,98005,47.128486,0.0,1416,16280,20230207T000000
1267,333316,5,2.0,2638,12253,1.5,0,4,1,6,2407,231,1929,1944,98006,47.631373,0.0,2190,11863,20230624T000000
1268,214413,4,2.4,501,10427,3.0,1,0,5,7,479,22,1959,0,98004,47.450478,0.0,431,8661,20230707T000000
1269,239670,4,1.4,2516,8108,2.0,0,4,1,9,2322,194,1952,0,98004,47.225165,0.0,2094,8926,20230815T000000
1270,535413,1,4.0,1120,19676,2.5,0,0,1,9,789,331,1996,2022,98006,47.484366,0.0,1038,21739,20230915T000000
1271,513696,4,1.6,3001,28106,1.5,0,4,4,5,2716,285,1935,0,98005,47.645509,0.0,2923,25530,20230716T000000
1272,441370,1,1.4,2129,26711,3.0,0,4,5,7,2017,112,1929,0,98006,47.470206,0.0,2132,31156,20230108T000000
1273,186153,5,1.6,2515,2434,1.0,0,4,2,6,2157,358,1963,1996,98004,47.342634,0.0,2868,2691,20230220T000000
1274,302538,6,3.3,2065,27892,1.0,0,4,1,6,2043,22,1913,0,98006,47.455299,0.0,1666,25736,20230810T000000
1275,531964,6,2.3,598,11818,2.5,0,2,5,5,419,179,1922,0,98005,47.496105,0.0,580,10584,20230119T000000
1276,371257,5,2.7,1311,21007,2.5,0,0,1,6,1239,72,1947,1955,98003,47.114104,0.0,1264,20503,20231216T000000
1277,697899,5,1.1,2537,5937,1.0,0,4,4,6,2030,507,1927,0,98001,47.471445,0.0,2991,5444,20230904T000000
1278,408997,3,1.1,2133,16419,1.0,0,1,4,8,1909,224,2021,0,98005,47.231132,0.0,1912,14560,20230131T000000
1279,378807,5,2.3,2944,18137,1.0,0,3,2,6,2673,271,1906,0,98006,47.631805,0.0,2499,17404,20230321T000000
1280,303632,4,3.4,2322,153,1.0,0,1,4,5,1838,484,1941,0,98005,47.187791,0.0,1989,123,20231224T000000
1281,370031,6,3.7,1226,21082,1.5,0,1,5,7,1224,2,1909,1930,98005,47.702538,0.0,1235,20250,20230122T000000
1282,327129,2,1.3,1363,28459,3.0,1,2,4,7,996,367,1967,1970,98004,47.418167,0.0,1303,25290,20231016T000000
1283,456216,6,2.6,2082,13253,2.0,0,0,2,7,1555,527,1943,0,98006,47.391405,0.0,2293,12003,20230830T000000
1284,493505,1,3.7,148,28601,2.0,0,2,3,8,143,5,2001,0,98004,47.558891,0.0,137,23825,20230802T000000
1285,232101,6,2.2,3338,13103,2.0,0,0,1,8,2455,883,1912,1942,98006,47.326793,0.0,2841,13569,20230719T000000
1286,150315,3,3.5,2353,23495,2.0,0,4,1,7,1916,437,1984,0,98004,47.555749,0.0,2246,23231,20230614T000000
1287,74569,5,1.4,2981,0,2.0,0,2,5,7,2742,239,1932,0,98004,47.353578,0.0,3437,0,20230520T000000
1288,426198,5,3.8,735,39187,2.0,0,3,2,7,689,46,2003,2022,98003,47.388653,0.0,707,46822,20231116T000000
1289,184495,6,3.3,2995,29954,1.5,0,0,2,8,2954,41,1991,0,98005,47.581071,0.0,3394,25395,20231012T000000
1290,27066,2,3.8,3785,12153,2.0,0,2,2,6,3546,239,1986,0,98003,47.272284,0.0,3590,11046,20230113T000000
1291,408286,2,3.0,943,0,2.0,0,3,1,8,899,44,1931,1970,98004,47.247133,0.0,860,0,20230126T000000
1292,723949,3,2.1,2617,17880,2.5,0,1,4,7,2577,40,1947,1959,98003,47.549645,0.0,2904,16001,20230122T000000
1293,349089,1,3.8,2000,560,3.0,0,4,1,6,1732,268,1904,0,98005,47.49462,0.0,1767,454,20231215T000000
1294,475773,6,1.8,764,19448,1.5,0,4,1,9,613,151,1960,2008,98005,47.533739,0.0,682,16412,20230317T000000
1295,362274,5,2.0,2394,19115,2.0,0,1,1,6,2222,172,2021,0,98004,47.565528,0.0,1962,18607,20230402T000000
1296,335166,6,3.1,2666,5585,1.0,0,2,4,7,1997,669,1989,0,98005,47.511475,0.0,2333,5430,20231125T000000
1297,487861,3,3.3,1519,26209,2.0,0,1,3,6,1094,425,2002,2022,98003,47.621619,0.0,1445,31160,20230923T000000
1298,306458,4,3.8,2932,23055,1.5,0,3,5,8,2743,189,1989,0,98002,47.519487,0.0,2814,22740,20230217T000000
1299,390108,4,1.6,666,24758,1.0,0,0,3,9,656,10,1902,0,98005,47.098539,0.0,644,26521,20230619T000000
1300,398254,3,3.4,804,15088,1.5,0,2,3,8,669,135,1923,0,98003,47.150423,0.0,797,15040,20231212T000000
1301,249786,5,3.2,2109,844,2.0,0,0,1,7,1578,531,2016,0,98003,47.88559,0.0,2169,766,20230902T000000
1302,498806,3,1.2,2020,24778,1.0,0,1,3,8,1715,305,1997,0,98003,47.500014,0.0,1769,20867,20230816T000000
1303,323756,5,2.2,1426,12296,2.5,0,4,1,6,1166,260,1933,1966,98005,47.690048,0.0,1490,14062,20230706T000000
1304,236638,2,1.8,2647,1102,1.0,0,0,1,7,2148,499,1983,0,98002,47.430859,0.0,2473,948,20230617T000000
1305,430476,3,1.9,2424,28520,2.5,0,0,5,7,2153,271,2018,0,98004,47.488397,0.0,2650,23921,20230722T000000
1306,215229,5,3.9,2686,35994,2.0,0,4,2,6,2021,665,1993,0,98004,47.409327,0.0,2747,31873,20230106T000000
1307,354227,3,2.9,1901,14587,1.5,0,0,1,9,1547,354,1941,0,98005,47.993185,0.0,1942,11684,20230512T000000
1308,348632,3,3.2,2482,36591,1.5,0,0,3,8,2384,98,1919,0,98005,47.550648,0.0,2666,30326,20230902T000000
1309,512884,5,3.9,1643,15913,2.0,0,4,5,6,1509,134,1940,0,98001,47.393028,0.0,1533,16773,20230401T000000
1310,421204,5,2.1,3643,11195,2.0,0,4,3,8,2610,1033,1981,0,98006,47.169692,0.0,3539,10046,20231107T000000
1311,346245,1,3.4,1349,8695,2.0,0,1,2,6,1152,197,2001,0,98002,47.894747,0.0,1393,8133,20230506T000000
1312,472664,3,2.3,3684,31370,1.5,0,1,4,7,2679,1005,1919,1945,98003,47.467344,0.0,3568,35577,20230830T000000
1313,558531,4,3.6,2027,7198,1.5,0,0,2,7,2001,26,1905,0,98006,47.648846,0.0,1981,7983,20230906T000000
1314,433671,3,1.5,899,22352,3.0,0,2,5,9,695,204,2021,0,98003,47.671199,0.0,817,22282,20230107T000000
1315,351552,3,3.8,3094,9408,1.5,0,1,2,7,3031,63,1956,0,98006,47.407434,0.0,2830,9833,20230329T000000
1316,153224,5,1.7,2100,10396,1.5,0,1,2,5,1995,105,1941,0,98004,47.634491,0.0,2267,8673,20230327T000000
1317,190232,3,2.0,2680,25302,1.5,0,2,5,8,2319,361,1924,0,98006,47.379172,0.0,2148,27949,20231221T000000
1318,304216,6,3.3,2979,11199,2.0,0,2,5,7,2385,594,1940,0,98005,47.301915,0.0,2496,11271,20230525T000000
1319,258573,3,2.2,2270,10952,2.0,0,4,3,7,2173,97,1940,0,98002,47.732893,0.0,2677,11262,20231127T000000
1320,321954,6,2.8,1526,26328,1.5,0,1,1,7,1138,388,1902,0,98004,47.468362,0.0,1334,28071,20230717T000000
1321,358497,4,2.3,2780,30973,1.0,0,3,4,6,2096,684,2007,0,98006,47.603703,0.0,2688,30975,20231229T000000
1322,429453,5,3.2,2000,21446,1.0,0,3,4,9,1534,466,1942,0,98002,47.582184,0.0,2279,21632,20230613T000000
1323,339425,3,1.7,2548,8452,1.5,0,0,4,8,2240,308,1945,0,98005,47.627586,0.0,2038,8450,20230525T000000
1324,422975,6,1.2,277,9893,1.5,0,1,2,6,220,57,1956,1969,98003,47.188693,0.0,324,9880,20231208T000000
1325,359671,6,1.9,2357,15799,3.0,0,3,5,6,2349,8,1982,2005,98001,47.382942,0.0,1936,17380,20230101T000000
1326,53680,6,2.4,1489,18209,1.5,0,1,5,6,1129,360,1973,1983,98002,47.435105,0.0,1292,17678,20230430T000000
1327,209099,2,1.5,3322,5121,1.5,0,1,5,8,3128,194,1950,0,98003,47.333704,0.0,2696,4102,20230308T000000
1328,328386,1,2.1,2498,22230,2.5,0,3,1,7,1820,678,1904,0,98002,47.585801,0.0,2517,23226,20231221T000000
1329,168545,4,2.2,2191,15855,1.5,0,1,5,6,1766,425,1985,0,98002,47.737379,0.0,2579,18725,20230218T000000
1330,439989,3,1.2,2389,0,2.0,0,2,5,9,1847,542,1972,0,98002,47.769037,0.0,2712,0,20231103T000000
1331,579612,2,2.7,1201,5710,1.0,0,0,2,8,1192,9,1996,0,98005,47.432159,0.0,1268,6432,20231123T000000
1332,532814,3,3.7,3298,9958,1.5,0,4,3,7,2334,964,1914,0,98004,47.558393,0.0,2883,9780,20231014T000000
1333,317983,3,1.5,3593,14271,2.5,0,3,4,7,3292,301,1987,0,98002,47.589129,0.0,4124,15087,20230124T000000
1334,573608,5,2.8,2314,33892,2.0,0,4,2,6,1791,523,1993,0,98005,47.624251,0.0,2549,39190,20230730T000000
1335,372300,5,3.0,3272,17381,1.5,0,0,2,8,3086,186,1999,0,98001,47.324373,0.0,2966,19265,20231020T000000
1336,299437,5,2.3,1544,6592,2.0,0,2,2,7,1224,320,2021,0,98004,47.864116,0.0,1732,7606,20230304T000000
1337,257989,2,3.1,1362,17206,2.5,0,2,4,8,1029,333,1938,0,98005,47.685304,0.0,1567,13830,20230225T000000
1338,304629,3,2.2,2032,11479,1.5,0,2,2,8,1844,188,1969,0,98001,47.69053,0.0,2193,10043,20230118T000000
1339,291773,1,2.5,2347,18247,2.0,0,2,3,7,1824,523,1978,0,98004,47.740692,0.0,1971,17688,20231228T000000
1340,375562,4,1.0,1684,20805,3.0,0,3,5,7,1424,260,1937,0,98005,47.606827,0.0,2010,23699,20230318T000000
1341,374086,5,3.1,2430,27092,1.0,0,3,3,9,1796,634,1938,0,98001,47.294537,0.0,2017,30759,20230917T000000
1342,350456,5,3.0,2245,14757,2.0,0,1,5,6,2059,186,1951,0,98005,47.472205,0.0,2383,12898,20230501T000000
1343,415540,3,1.1,1201,31389,2.0,0,1,5,6,987,214,1985,0,98001,47.169789,0.0,1013,26897,20230703T000000
1344,528596,3,2.1,2415,24080,2.0,0,0,2,8,1792,623,1902,0,98002,47.583015,0.0,2806,27303,20230217T000000
1345,492433,2,3.9,2690,7925,1.5,0,1,2,8,2481,209,2016,2022,98002,47.466157,0.0,2528,8056,20230527T000000
1346,127265,2,2.3,2137,37098,1.5,0,0,4,7,1562,575,1928,1968,98004,47.491896,0.0,2146,38979,20231009T000000
1347,0,5,2.5,2922,18269,2.0,0,0,1,6,2549,373,1992,2008,98001,47.7408,0.0,2546,20528,20231230T000000
1348,490147,3,3.7,1026,6648,1.5,0,0,3,6,905,121,1930,0,98002,47.408601,0.0,1045,5881,20231021T000000
1349,144968,1,3.2,2374,31529,1.5,0,2,4,6,2324,50,2008,0,98004,47.449575,0.0,2790,26944,20230321T000000
1350,316285,4,2.7,1063,35777,1.0,0,4,4,9,792,271,1965,0,98003,47.504395,0.0,1233,40915,20230824T000000
1351,174483,3,3.4,1108,14669,1.0,0,4,3,7,992,116,1998,2022,98002,47.132002,0.0,914,12391,20230817T000000
1352,79702,3,3.6,1495,9963,3.0,0,3,3,7,1217,278,1944,1956,98002,47.446787,0.0,1422,8321,20231011T000000
1353,431219,6,2.4,1246,13276,1.5,0,0,5,7,1022,224,1972,1992,98006,47.002841,0.0,1130,12092,20230302T000000
1354,463873,2,2.4,1561,22147,3.0,0,2,1,8,1327,234,1921,0,98005,47.382896,0.0,1549,20524,20230808T000000
1355,263523,4,2.2,1828,27778,1.0,0,1,2,7,1407,421,1982,0,98003,47.671038,0.0,2072,24901,20231211T000000
1356,0,5,3.9,2669,20704,2.0,0,1,1,7,2237,432,2013,0,98001,47.589453,0.0,2923,22705,20230330T000000
1357,268063,3,3.1,1743,16017,1.5,1,3,1,8,1579,164,2000,2020,98004,47.381036,0.0,1634,19049,20230921T000000
1358,408770,5,1.2,731,29980,2.0,0,3,2,5,611,120,1909,0,98003,47.50816,0.0,696,26377,20230816T000000
1359,128163,3,3.6,2912,11871,2.0,0,0,1,8,2075,837,2009,0,98001,47.285002,0.0,3091,13209,20230413T000000
1360,377503,5,2.4,1330,25309,1.0,0,0,4,9,1033,297,1920,0,98002,47.499531,0.0,1167,20695,20230329T000000
1361,347703,4,1.2,1953,12119,2.5,0,1,4,7,1573,380,1916,1933,98006,48.086064,0.0,1642,10271,20230123T000000
1362,436893,2,2.6,2357,19310,1.0,0,1,2,6,1900,457,1966,0,98004,47.86916,0.0,2114,19426,20231020T000000
1363,367937,4,2.3,2159,13864,2.0,0,1,2,8,1563,596,1906,1946,98004,47.510524,0.0,1834,16634,20230924T000000
1364,204039,6,3.6,2875,14441,3.0,0,1,3,7,2400,475,2004,0,98003,47.532029,0.0,2704,17036,20230117T000000
1365,529485,1,1.6,2383,11226,2.5,0,4,3,7,2162,221,2000,0,98005,47.304087,0.0,2800,9483,20231012T000000
1366,326220,2,3.5,1310,28448,3.0,0,0,1,7,936,374,1935,0,98001,47.339642,0.0,1111,25485,20231109T000000
1367,345904,4,2.7,3742,7670,1.5,0,0,1,6,3462,280,1966,1998,98006,47.572437,0.0,4218,9037,20230611T000000
1368,210009,6,1.2,2155,7597,1.0,1,1,2,7,2125,30,2021,2022,98006,47.395021,0.0,2184,6535,20230319T000000
1369,283507,1,3.9,1882,36209,1.0,0,2,1,6,1322,560,1976,0,98003,47.68083,0.0,1982,39725,20230502T000000
1370,217279,6,2.5,2771,24778,2.0,1,1,5,5,2100,671,2004,0,98005,47.813937,0.0,2405,19833,20230422T000000
1371,324058,3,1.9,2199,0,2.0,0,3,4,7,1897,302,1929,0,98005,47.566524,0.0,1892,0,20230827T000000
1372,606756,3,2.4,2319,9347,1.0,0,2,1,8,1774,545,1986,0,98005,47.520347,0.0,2006,9326,20230729T000000
1373,144214,5,3.6,3993,0,2.0,0,3,1,6,3711,282,1970,0,98004,47.163844,0.0,4259,0,20231215T000000
1374,107965,2,1.9,1779,5493,1.5,0,2,3,6,1411,368,1993,0,98001,47.649522,0.0,1955,6216,20230102T000000
1375,570675,3,1.6,1745,0,1.5,0,3,5,8,1375,370,1928,0,98001,47.271266,0.0,2038,0,20230722T000000
1376,318601,6,1.4,2093,13630,2.0,0,1,1,7,1465,628,1971,0,98003,47.416398,0.0,2007,12961,20231014T000000
1377,249639,2,1.9,2857,3580,1.5,1,1,4,6,2231,626,1973,1997,98002,47.691915,0.0,2813,3502,20230427T000000
1378,505985,3,3.3,794,15599,2.5,0,2,1,7,607,187,1932,1973,98003,47.705952,0.0,784,13252,20231027T000000
1379,259157,5,2.4,427,0,1.0,0,3,2,7,342,85,1958,0,98001,47.406698,0.0,387,0,20231212T000000
1380,623901,4,1.7,1530,15829,2.0,0,4,5,6,1138,392,1919,0,98004,47.418217,0.0,1424,13800,20230424T000000
1381,451688,5,1.5,692,10850,1.0,0,2,1,7,607,85,1992,2005,98003,47.360136,0.0,787,9726,20230315T000000
1382,276813,1,2.0,1660,30019,1.0,0,2,5,7,1280,380,1928,0,98002,47.260429,0.0,1556,35615,20230829T000000
1383,673596,3,3.8,2401,29113,2.0,0,0,1,6,2279,122,1952,0,98006,47.373041,0.0,2755,28829,20231029T000000
1384,259142,1,2.0,1287,22853,2.5,0,2,4,8,1010,277,1984,1999,98003,47.177374,0.0,1186,22947,20230223T000000
1385,461314,1,4.0,858,11733,1.5,0,4,4,7,654,204,1900,1948,98005,47.636613,0.0,803,12704,20230608T000000
1386,394893,6,2.5,2055,34853,1.5,0,1,5,7,1473,582,2014,2016,98002,47.578905,0.0,2104,37421,20230419T000000
1387,545261,2,1.5,2690,0,2.0,0,3,3,7,2480,210,1933,0,98005,47.612106,0.0,2262,0,20231007T000000
1388,584226,6,3.7,644,964,1.5,0,0,3,7,548,96,1943,0,98004,47.309119,0.0,752,902,20230602T000000
1389,354800,3,2.4,2656,14162,2.5,1,3,2,7,1949,707,2018,0,98001,47.260986,0.0,2996,13204,20230612T000000
1390,236987,1,3.1,2653,37540,2.0,0,1,3,7,2033,620,1995,0,98003,47.510703,0.0,2833,30898,20230226T000000
1391,418995,4,4.0,2763,12976,1.0,0,2,5,5,2761,2,2008,0,98003,47.512821,0.0,3302,15050,20231124T000000
1392,248342,1,1.2,2974,13167,1.5,0,4,3,7,2800,174,1913,0,98005,47.470546,0.0,2398,14585,20231121T000000
1393,652008,4,1.3,3761,580,2.0,1,0,2,7,3027,734,1936,0,98005,47.442103,0.0,3627,608,20230802T000000
1394,370480,6,3.2,1715,24459,1.5,0,4,1,9,1479,236,1934,0,98001,47.842155,0.0,1960,23442,20230128T000000
1395,295201,6,1.8,2087,24531,2.0,0,4,3,7,1721,366,1958,1972,98003,47.585205,0.0,2031,25340,20230723T000000
1396,377702,2,1.6,1666,22890,1.0,0,4,5,6,1184,482,1923,0,98001,47.894136,0.0,1336,22753,20230202T000000
1397,147931,1,1.1,2001,8707,2.0,0,4,5,5,1868,133,2012,0,98005,47.753793,0.0,1727,7919,20231105T000000
1398,204257,5,1.1,3226,7932,1.0,0,1,2,6,2952,274,1964,0,98006,47.840654,0.0,3140,7292,20230502T000000
1399,530062,6,3.3,923,2068,2.5,1,4,2,7,759,164,2009,0,98005,47.285107,0.0,985,2377,20230116T000000
1400,251465,6,1.4,1311,15838,1.5,0,4,4,7,1250,61,1905,0,98002,47.618634,0.0,1134,16692,20230603T000000
1401,192963,2,2.4,3101,4195,1.5,1,1,4,7,2668,433,2012,2019,98005,47.413647,0.0,3036,3358,20231209T000000
1402,430497,4,2.8,2816,3225,2.5,0,3,4,7,2026,790,1967,0,98005,47.167323,0.0,2267,3001,20230806T000000
1403,527855,2,2.3,1709,10763,1.0,0,1,1,7,1329,380,1937,0,98006,47.799201,0.0,1693,10073,20230415T000000
1404,457842,1,1.1,2683,10108,1.5,0,2,5,7,2249,434,1900,0,98001,47.441261,0.0,3107,10942,20230318T000000
1405,499407,3,3.4,2272,9620,1.5,0,1,4,7,1660,612,1940,0,98002,47.28898,0.0,2359,10391,20230328T000000
1406,236480,3,1.0,3200,19664,1.5,0,3,5,6,2788,412,1930,0,98002,47.417087,0.0,3124,19382,20230131T000000
1407,136728,4,3.3,2059,15790,2.5,0,2,2,6,1515,544,1935,1936,98003,47.340755,0.0,1780,18638,20230410T000000
1408,575200,6,3.7,2820,12118,2.0,0,2,1,7,2143,677,1972,2001,98006,47.36126,0.0,2484,13922,20230604T000000
1409,301598,4,2.3,4113,16830,1.0,0,0,2,7,3982,131,2004,2022,98004,47.455679,0.0,3416,19295,20231019T000000
1410,312375,6,2.6,2478,5084,2.0,0,4,5,6,2477,1,1953,0,98003,47.846163,0.0,2718,4775,20231111T000000
1411,549229,6,2.4,2039,16052,2.0,0,2,4,6,1763,276,2008,2022,98003,47.366737,0.0,1694,15608,20230416T000000
1412,433434,3,2.2,2577,16506,2.5,0,2,2,7,2282,295,1986,0,98003,47.831854,0.0,2457,15970,20230818T000000
1413,418383,4,3.7,1707,0,1.5,0,3,3,7,1603,104,1930,1951,98002,47.669767,0.0,1877,0,20230103T000000
1414,674750,2,3.7,3910,24956,2.0,0,2,1,8,3553,357,1928,0,98001,47.579254,0.0,4242,28841,20230810T000000
1415,253472,6,2.0,2144,6185,2.0,0,3,5,8,1618,526,2012,2022,98005,47.649624,0.0,2210,5564,20230501T000000
1416,489176,5,2.8,1781,15903,1.5,0,4,4,7,1466,315,1984,0,98002,47.502731,0.0,1831,17825,20230609T000000
1417,358551,5,3.8,1331,26644,1.5,0,0,2,8,1145,186,1902,1932,98005,47.75721,0.0,1112,26793,20230928T000000
1418,390288,2,3.9,2877,24256,1.5,0,0,1,7,2324,553,1957,0,98005,47.613396,0.0,2502,21821,20231127T000000
1419,579270,5,2.5,2693,15343,2.0,0,4,4,8,2027,666,1989,0,98004,47.167067,0.0,2730,15510,20230713T000000
